date gvkey year month active tic perf bnd target mom1m mom3m mom6m mom9m mrkcap entval saleq_ttm cogsq_ttm xsgaq_ttm oiadpq_ttm niq_ttm cheq_mrq rectq_mrq invtq_mrq acoq_mrq ppentq_mrq aoq_mrq dlcq_mrq apq_mrq txpq_mrq lcoq_mrq ltq_mrq cshoq_1yr_avg
199411 00606601 1994 11 1 IBM 0.315960 0.138889 0.674894 0.75990903 0.78323042 0.85397653 0.87662554 43572.29350000 61341.29350000 62863.00000000 34412.00000000 21821.00000000 2235.00000000 1414.00000000 8571.00000000 18838.00000000 7152.00000000 4334.00000000 16736.00000000 22970.00000000 10357.00000000 17058.00000000 1210.00000000 0.00000000 57033.00000000 581.94825000
199412 00606601 1994 12 1 IBM 0.305806 0.213333 0.588538 0.43347294 0.68578795 0.71831442 0.90148760 41379.05725000 59148.05725000 62863.00000000 34412.00000000 21821.00000000 2235.00000000 1414.00000000 8571.00000000 18838.00000000 7152.00000000 4334.00000000 16736.00000000 22970.00000000 10357.00000000 17058.00000000 1210.00000000 0.00000000 57033.00000000 581.94825000
199501 00606601 1995 01 1 IBM 0.492519 0.213592 0.745336 0.63567921 0.71395806 0.79414666 0.86345382 43157.14200000 57761.14200000 63552.00000000 34685.00000000 21128.00000000 3480.00000000 2172.00000000 10804.00000000 18644.00000000 7004.00000000 3698.00000000 16338.00000000 22580.00000000 10240.00000000 16558.00000000 1482.00000000 0.00000000 56605.00000000 584.13675000
199502 00606601 1995 02 1 IBM 0.722484 0.237806 0.826087 0.39271907 0.47220427 0.72591146 0.80688970 42349.78050000 56953.78050000 63552.00000000 34685.00000000 21128.00000000 3480.00000000 2172.00000000 10804.00000000 18644.00000000 7004.00000000 3698.00000000 16338.00000000 22580.00000000 10240.00000000 16558.00000000 1482.00000000 0.00000000 56605.00000000 584.13675000
199503 00606601 1995 03 1 IBM 0.492846 0.213333 0.733505 0.55326682 0.53471101 0.67795506 0.71565707 44184.69300000 58788.69300000 63552.00000000 34685.00000000 21128.00000000 3480.00000000 2172.00000000 10804.00000000 18644.00000000 7004.00000000 3698.00000000 16338.00000000 22580.00000000 10240.00000000 16558.00000000 1482.00000000 0.00000000 56605.00000000 584.13675000
199504 00606601 1995 04 1 IBM 0.324840 0.220467 0.592994 0.77111890 0.65293742 0.76020739 0.81167546 48265.68375000 60910.68375000 64052.00000000 34571.00000000 20279.00000000 5005.00000000 3021.00000000 10554.00000000 21533.00000000 6334.00000000 2917.00000000 16664.00000000 23089.00000000 9570.00000000 3778.00000000 1771.00000000 14107.00000000 57678.00000000 585.71775000
199505 00606601 1995 05 1 IBM 0.142892 0.237461 0.390576 0.89215686 0.87793278 0.82733119 0.85442623 55612.05875000 68257.05875000 64052.00000000 34571.00000000 20279.00000000 5005.00000000 3021.00000000 10554.00000000 21533.00000000 6334.00000000 2917.00000000 16664.00000000 23089.00000000 9570.00000000 3778.00000000 1771.00000000 14107.00000000 57678.00000000 585.71775000
199506 00606601 1995 06 1 IBM 0.075547 0.183333 0.376187 0.32615579 0.83005707 0.79890956 0.80611911 54657.03000000 67302.03000000 64052.00000000 34571.00000000 20279.00000000 5005.00000000 3021.00000000 10554.00000000 21533.00000000 6334.00000000 2917.00000000 16664.00000000 23089.00000000 9570.00000000 3778.00000000 1771.00000000 14107.00000000 57678.00000000 585.71775000
199507 00606601 1995 07 1 IBM 0.131396 0.091174 0.551724 0.49811912 0.69093191 0.72412698 0.77237354 55743.74400000 68133.74400000 66414.00000000 35269.00000000 20576.00000000 6432.00000000 3918.00000000 10490.00000000 20763.00000000 6211.00000000 3567.00000000 16824.00000000 23025.00000000 10106.00000000 15847.00000000 1937.00000000 0.00000000 56794.00000000 585.10225000
199508 00606601 1995 08 1 IBM 0.064651 0.081503 0.481320 0.76261682 0.60193267 0.79526814 0.77242044 63219.79300000 75609.79300000 66414.00000000 35269.00000000 20576.00000000 6432.00000000 3918.00000000 10490.00000000 20763.00000000 6211.00000000 3567.00000000 16824.00000000 23025.00000000 10106.00000000 15847.00000000 1937.00000000 0.00000000 56794.00000000 585.10225000
199509 00606601 1995 09 1 IBM 0.217612 0.084676 0.632223 0.20366972 0.52652561 0.71819596 0.72187105 58791.74012500 71542.74012500 68594.00000000 36048.00000000 20406.00000000 8129.00000000 4946.00000000 10529.00000000 21111.00000000 6162.00000000 3899.00000000 16844.00000000 23056.00000000 11278.00000000 15166.00000000 2085.00000000 0.00000000 56755.00000000 581.06725000
199510 00606601 1995 10 1 IBM 0.380108 0.060870 0.775054 0.12105424 0.24347559 0.48648229 0.57230818 53744.32350000 66495.32350000 68594.00000000 36048.00000000 20406.00000000 8129.00000000 4946.00000000 10529.00000000 21111.00000000 6162.00000000 3899.00000000 16844.00000000 23056.00000000 11278.00000000 15166.00000000 2085.00000000 0.00000000 56755.00000000 581.06725000
199511 00606601 1995 11 1 IBM 0.660499 0.153846 0.854271 0.78737437 0.26454860 0.37683472 0.67424488 55308.31175000 68059.31175000 68594.00000000 36048.00000000 20406.00000000 8129.00000000 4946.00000000 10529.00000000 21111.00000000 6162.00000000 3899.00000000 16844.00000000 23056.00000000 11278.00000000 15166.00000000 2085.00000000 0.00000000 56755.00000000 581.06725000
199512 00606601 1995 12 1 IBM 0.584561 0.129377 0.833650 0.32202853 0.33724619 0.38340302 0.62438545 53947.18687500 68761.18687500 69916.00000000 36753.00000000 22201.00000000 7101.00000000 3698.00000000 6951.00000000 20728.00000000 6520.00000000 3443.00000000 16433.00000000 23427.00000000 11076.00000000 15133.00000000 2807.00000000 0.00000000 55838.00000000 573.85300000
199601 00606601 1996 01 1 IBM 0.735050 0.144964 0.883428 0.23636937 0.40302744 0.27532969 0.42368421 51016.03312500 65830.03312500 69916.00000000 36753.00000000 20361.00000000 8941.00000000 3698.00000000 6951.00000000 20728.00000000 6520.00000000 3443.00000000 16433.00000000 23427.00000000 11076.00000000 15133.00000000 2807.00000000 0.00000000 55838.00000000 573.85300000
199602 00606601 1996 02 1 IBM 0.342209 0.125000 0.723451 0.90620057 0.64122863 0.40154192 0.49059716 60577.17750000 75391.17750000 69916.00000000 36753.00000000 20361.00000000 8941.00000000 3698.00000000 6951.00000000 20728.00000000 6520.00000000 3443.00000000 16433.00000000 23427.00000000 11076.00000000 15133.00000000 2807.00000000 0.00000000 55838.00000000 573.85300000
199603 00606601 1996 03 1 IBM 0.131594 0.057471 0.585458 0.82399244 0.85272785 0.69515306 0.66193931 68463.37687500 83277.37687500 69916.00000000 36753.00000000 20361.00000000 8941.00000000 3698.00000000 6951.00000000 20728.00000000 6520.00000000 3443.00000000 16433.00000000 23427.00000000 11076.00000000 15133.00000000 2807.00000000 0.00000000 55838.00000000 573.85300000
199604 00606601 1996 04 1 IBM 0.458587 0.026724 0.869727 0.11200745 0.78273717 0.67736859 0.50646412 62112.54375000 76926.54375000 69916.00000000 36753.00000000 20361.00000000 8941.00000000 3698.00000000 6951.00000000 20728.00000000 6520.00000000 3443.00000000 16433.00000000 23427.00000000 11076.00000000 15133.00000000 2807.00000000 0.00000000 55838.00000000 573.85300000
199605 00606601 1996 05 1 IBM 0.627006 0.048380 0.912223 0.19622528 0.28171978 0.42809160 0.30204082 59022.64850000 73203.64850000 71940.00000000 37618.00000000 20448.00000000 9919.00000000 4178.00000000 7701.00000000 23402.00000000 6323.00000000 3265.00000000 16579.00000000 23022.00000000 11569.00000000 4511.00000000 2634.00000000 12934.00000000 57869.00000000 563.86900000
199606 00606601 1996 06 1 IBM 0.707844 0.053418 0.931347 0.30941245 0.06711606 0.43471766 0.34194342 57609.87925000 73413.87925000 72764.00000000 38479.00000000 20454.00000000 10018.00000000 3663.00000000 6396.00000000 21968.00000000 6958.00000000 3532.00000000 16207.00000000 22705.00000000 12343.00000000 15855.00000000 2134.00000000 0.00000000 55946.00000000 553.62075000
199607 00606601 1996 07 1 IBM 1.157814 0.139772 0.957998 0.34673816 0.15283582 0.47174373 0.41311167 53427.42900000 69231.42900000 72764.00000000 38479.00000000 20454.00000000 10018.00000000 3663.00000000 6396.00000000 21968.00000000 6958.00000000 3532.00000000 16207.00000000 22705.00000000 12343.00000000 15855.00000000 2134.00000000 0.00000000 55946.00000000 553.62075000
199608 00606601 1996 08 1 IBM 0.908742 0.247358 0.887261 0.94557416 0.67357980 0.46607579 0.54757404 58014.63250000 73818.63250000 72764.00000000 38479.00000000 20454.00000000 10018.00000000 3663.00000000 6396.00000000 21968.00000000 6958.00000000 3532.00000000 16207.00000000 22705.00000000 12343.00000000 15855.00000000 2134.00000000 0.00000000 55946.00000000 553.62075000
199609 00606601 1996 09 1 IBM 0.870133 0.257681 0.865345 0.60372891 0.84591474 0.32757585 0.63307573 60332.12625000 77266.12625000 73416.00000000 39565.00000000 20525.00000000 9507.00000000 3294.00000000 6377.00000000 21919.00000000 6720.00000000 3920.00000000 16337.00000000 22201.00000000 13580.00000000 14875.00000000 2174.00000000 0.00000000 55946.00000000 543.31350000
199610 00606601 1996 10 1 IBM 0.596484 0.183890 0.823183 0.71550456 0.91477775 0.63802944 0.76118482 65673.00300000 82607.00300000 73416.00000000 39565.00000000 20525.00000000 9507.00000000 3294.00000000 6377.00000000 21919.00000000 6720.00000000 3920.00000000 16337.00000000 22201.00000000 13580.00000000 14875.00000000 2174.00000000 0.00000000 55946.00000000 543.31350000
199611 00606601 1996 11 1 IBM 0.715990 0.204355 0.865018 0.68593564 0.76848539 0.80592705 0.63890635 68046.72600000 84980.72600000 73416.00000000 39565.00000000 20525.00000000 9507.00000000 3294.00000000 6377.00000000 21919.00000000 6720.00000000 3920.00000000 16337.00000000 22201.00000000 13580.00000000 14875.00000000 2174.00000000 0.00000000 55946.00000000 543.31350000
199612 00606601 1996 12 1 IBM 0.324198 0.177628 0.635848 0.94154489 0.92712067 0.95291960 0.72496831 82483.89375000 98865.89375000 74724.00000000 40565.00000000 20770.00000000 9599.00000000 5117.00000000 7002.00000000 21376.00000000 7166.00000000 3835.00000000 16676.00000000 21941.00000000 13462.00000000 15494.00000000 2115.00000000 0.00000000 56628.00000000 533.12125000
199701 00606601 1997 01 1 IBM 0.314807 0.144258 0.667727 0.25050622 0.83108504 0.93781916 0.78847352 78408.21900000 94790.21900000 74724.00000000 40565.00000000 20770.00000000 9599.00000000 5117.00000000 7002.00000000 21376.00000000 7166.00000000 3835.00000000 16676.00000000 21941.00000000 13462.00000000 15494.00000000 2115.00000000 0.00000000 56628.00000000 533.12125000
199702 00606601 1997 02 1 IBM 0.345455 0.176527 0.663709 0.54436176 0.77264808 0.83668568 0.86703945 81190.02875000 97572.02875000 74724.00000000 40565.00000000 20770.00000000 9599.00000000 5117.00000000 7002.00000000 21376.00000000 7166.00000000 3835.00000000 16676.00000000 21941.00000000 13462.00000000 15494.00000000 2115.00000000 0.00000000 56628.00000000 533.12125000
199703 00606601 1997 03 1 IBM 0.456852 0.254063 0.673386 0.25796085 0.22158422 0.75647668 0.87045169 74397.23750000 90779.23750000 74724.00000000 40565.00000000 20770.00000000 9599.00000000 5117.00000000 7002.00000000 21376.00000000 7166.00000000 3835.00000000 16676.00000000 21941.00000000 13462.00000000 15494.00000000 2115.00000000 0.00000000 56628.00000000 533.12125000
199704 00606601 1997 04 1 IBM 0.702118 0.307803 0.765154 0.47379209 0.34167157 0.68243858 0.88864629 71033.18850000 87415.18850000 74724.00000000 40565.00000000 20770.00000000 9599.00000000 5117.00000000 7002.00000000 21376.00000000 7166.00000000 3835.00000000 16676.00000000 21941.00000000 13462.00000000 15494.00000000 2115.00000000 0.00000000 56628.00000000 533.12125000
199705 00606601 1997 05 1 IBM 0.478726 0.278820 0.663228 0.93901699 0.73201220 0.84579584 0.87982005 81530.95050000 96475.95050000 75947.00000000 41732.00000000 21508.00000000 9031.00000000 5429.00000000 8137.00000000 23167.00000000 5870.00000000 3521.00000000 17407.00000000 23030.00000000 12957.00000000 4767.00000000 3029.00000000 13247.00000000 59504.00000000 523.17300000
199706 00606601 1997 06 1 IBM 0.337411 0.148148 0.658956 0.42556346 0.82687723 0.54388620 0.86643620 85907.64800000 103342.64800000 76696.00000000 42633.00000000 21473.00000000 8889.00000000 5850.00000000 6463.00000000 21410.00000000 5786.00000000 3661.00000000 17062.00000000 22145.00000000 13243.00000000 15777.00000000 2221.00000000 0.00000000 56576.00000000 1024.79850000
199707 00606601 1997 07 1 IBM 0.479314 0.036776 0.820833 0.50997321 0.78720861 0.66030303 0.82456140 89631.96800000 107066.96800000 76696.00000000 42633.00000000 21473.00000000 8889.00000000 5850.00000000 6463.00000000 21410.00000000 5786.00000000 3661.00000000 17062.00000000 22145.00000000 13243.00000000 15777.00000000 2221.00000000 0.00000000 56576.00000000 1024.79850000
199708 00606601 1997 08 1 IBM 0.075211 -0.166080 0.732224 0.82566586 0.67206107 0.80024775 0.85682680 105025.82400000 122460.82400000 76696.00000000 42633.00000000 21473.00000000 8889.00000000 5850.00000000 6463.00000000 21410.00000000 5786.00000000 3661.00000000 17062.00000000 22145.00000000 13243.00000000 15777.00000000 2221.00000000 0.00000000 56576.00000000 1024.79850000
199709 00606601 1997 09 1 IBM 0.277190 -0.159420 0.830370 0.23549985 0.61868911 0.77917040 0.61482382 99576.70887500 118671.70887500 77385.00000000 43100.00000000 21647.00000000 8925.00000000 5949.00000000 6861.00000000 21785.00000000 5913.00000000 4080.00000000 17647.00000000 22533.00000000 14028.00000000 16037.00000000 2494.00000000 0.00000000 58710.00000000 1006.61675000
199710 00606601 1997 10 1 IBM 0.411575 -0.185342 0.902790 0.43226920 0.56730769 0.73244444 0.67218543 104119.66600000 123214.66600000 77385.00000000 43100.00000000 21647.00000000 8925.00000000 5949.00000000 6861.00000000 21785.00000000 5913.00000000 4080.00000000 17647.00000000 22533.00000000 14028.00000000 16037.00000000 2494.00000000 0.00000000 58710.00000000 1006.61675000
199711 00606601 1997 11 1 IBM 0.691368 -0.092118 0.936994 0.35956031 0.22524102 0.46673628 0.61671208 96752.70850000 115847.70850000 77385.00000000 43100.00000000 21647.00000000 8925.00000000 5949.00000000 6861.00000000 21785.00000000 5913.00000000 4080.00000000 17647.00000000 22533.00000000 14028.00000000 16037.00000000 2494.00000000 0.00000000 58710.00000000 1006.61675000
199712 00606601 1997 12 1 IBM 0.695731 -0.063355 0.908172 0.90481856 0.63996400 0.66779348 0.80808709 106452.72450000 126360.72450000 77928.00000000 43744.00000000 21451.00000000 8961.00000000 6023.00000000 6486.00000000 21741.00000000 5981.00000000 3982.00000000 17921.00000000 22182.00000000 12518.00000000 15831.00000000 2241.00000000 0.00000000 58537.00000000 990.88650000
199801 00606601 1998 01 1 IBM 0.763915 -0.072973 0.912504 0.33303058 0.55042787 0.58484092 0.75746032 101713.39087500 121621.39087500 77928.00000000 43744.00000000 21451.00000000 8961.00000000 6023.00000000 6486.00000000 21741.00000000 5981.00000000 3982.00000000 17921.00000000 22182.00000000 12518.00000000 15831.00000000 2241.00000000 0.00000000 58537.00000000 990.88650000
199802 00606601 1998 02 1 IBM 0.733422 -0.122905 0.927284 0.29239230 0.51353014 0.31991192 0.48565904 96001.88625000 115909.88625000 77928.00000000 43744.00000000 21451.00000000 8961.00000000 6023.00000000 6486.00000000 21741.00000000 5981.00000000 3982.00000000 17921.00000000 22182.00000000 12518.00000000 15831.00000000 2241.00000000 0.00000000 58537.00000000 990.88650000
199803 00606601 1998 03 1 IBM 0.708176 -0.197277 0.938135 0.46767241 0.25308642 0.41569124 0.50000000 101530.61928551 121438.61928551 77928.00000000 43744.00000000 21451.00000000 8961.00000000 6023.00000000 6486.00000000 21741.00000000 5981.00000000 3982.00000000 17921.00000000 22182.00000000 12518.00000000 15831.00000000 2241.00000000 0.00000000 58537.00000000 990.88650000
199804 00606601 1998 04 1 IBM 1.026867 -0.165441 0.963715 0.29006460 0.23352923 0.37000634 0.43033052 100560.45262500 120185.45262500 78508.00000000 43881.00000000 21511.00000000 9098.00000000 6093.00000000 7553.00000000 23826.00000000 5139.00000000 3900.00000000 18347.00000000 22734.00000000 13230.00000000 5215.00000000 2381.00000000 12681.00000000 61683.00000000 978.91875000
199805 00606601 1998 05 1 IBM 1.017195 -0.151786 0.965972 0.84529285 0.59469463 0.59711327 0.42420341 112177.54462500 131802.54462500 78508.00000000 43881.00000000 21511.00000000 9098.00000000 6093.00000000 7553.00000000 23826.00000000 5139.00000000 3900.00000000 18347.00000000 22734.00000000 13230.00000000 5215.00000000 2381.00000000 12681.00000000 61683.00000000 978.91875000
199806 00606601 1998 06 1 IBM 1.212381 -0.076552 0.956211 0.78633540 0.75950156 0.50330917 0.59344581 111965.98500000 134024.98500000 78818.00000000 44176.00000000 21656.00000000 8811.00000000 5934.00000000 5889.00000000 22050.00000000 5392.00000000 4240.00000000 18223.00000000 22150.00000000 12667.00000000 15356.00000000 1969.00000000 0.00000000 59079.00000000 968.85625000
199807 00606601 1998 07 1 IBM 1.201761 -0.079125 0.961342 0.41482902 0.80294306 0.55137763 0.58041958 109405.06087500 131464.06087500 78818.00000000 44176.00000000 21656.00000000 8811.00000000 5934.00000000 5889.00000000 22050.00000000 5392.00000000 4240.00000000 18223.00000000 22150.00000000 12667.00000000 15356.00000000 1969.00000000 0.00000000 59079.00000000 968.85625000
199808 00606601 1998 08 1 IBM 0.892592 -0.032471 0.922498 0.95748855 0.90916557 0.85604542 0.81694454 126259.51500000 148318.51500000 78818.00000000 44176.00000000 21656.00000000 8811.00000000 5934.00000000 5889.00000000 22050.00000000 5392.00000000 4240.00000000 18223.00000000 22150.00000000 12667.00000000 15356.00000000 1969.00000000 0.00000000 59079.00000000 968.85625000
199809 00606601 1998 09 1 IBM 1.158681 0.119874 0.879485 0.58739837 0.82431507 0.88656924 0.73754857 106212.47037500 128854.47037500 78769.00000000 44346.00000000 21509.00000000 8703.00000000 5940.00000000 5471.00000000 21585.00000000 5621.00000000 4334.00000000 18453.00000000 21648.00000000 13271.00000000 15023.00000000 1756.00000000 0.00000000 58535.00000000 959.05675000
199810 00606601 1998 10 1 IBM 0.536269 0.043366 0.773401 0.67340067 0.93614130 0.93891010 0.84661495 121183.59550000 143825.59550000 78769.00000000 44346.00000000 21509.00000000 8703.00000000 5940.00000000 5471.00000000 21585.00000000 5621.00000000 4334.00000000 18453.00000000 21648.00000000 13271.00000000 15023.00000000 1756.00000000 0.00000000 58535.00000000 959.05675000
199811 00606601 1998 11 1 IBM 0.396103 0.028338 0.733241 0.74360746 0.86205698 0.94809812 0.93277918 140044.85550000 162686.85550000 78769.00000000 44346.00000000 21509.00000000 8703.00000000 5940.00000000 5471.00000000 21585.00000000 5621.00000000 4334.00000000 18453.00000000 21648.00000000 13271.00000000 15023.00000000 1756.00000000 0.00000000 58535.00000000 959.05675000
199812 00606601 1998 12 1 IBM 0.312421 0.020000 0.690336 0.68721857 0.81442941 0.92604388 0.93515850 154037.18650000 176896.18650000 80259.00000000 45232.00000000 21712.00000000 8869.00000000 6075.00000000 5869.00000000 23551.00000000 5548.00000000 3834.00000000 19005.00000000 21912.00000000 13237.00000000 16485.00000000 1790.00000000 0.00000000 61084.00000000 949.22700000
199901 00606601 1999 01 1 IBM 0.223065 -0.038507 0.685977 0.69010601 0.78007785 0.93969849 0.94862385 171994.58750000 194853.58750000 80259.00000000 45232.00000000 21712.00000000 8869.00000000 6075.00000000 5869.00000000 23551.00000000 5548.00000000 3834.00000000 19005.00000000 21912.00000000 13237.00000000 16485.00000000 1790.00000000 0.00000000 61084.00000000 949.22700000
199902 00606601 1999 02 1 IBM 0.127742 -0.027755 0.612527 0.50566171 0.67141331 0.82801863 0.91326718 170945.12900000 193804.12900000 80259.00000000 45232.00000000 21712.00000000 8869.00000000 6075.00000000 5869.00000000 23551.00000000 5548.00000000 3834.00000000 19005.00000000 21912.00000000 13237.00000000 16485.00000000 1790.00000000 0.00000000 61084.00000000 949.22700000
199903 00606601 1999 03 1 IBM 0.396310 0.054693 0.684058 0.45342515 0.61552478 0.76920263 0.89237668 158351.62700000 181210.62700000 80259.00000000 45232.00000000 21712.00000000 8869.00000000 6075.00000000 5869.00000000 23551.00000000 5548.00000000 3834.00000000 19005.00000000 21912.00000000 13237.00000000 16485.00000000 1790.00000000 0.00000000 61084.00000000 949.22700000
199904 00606601 1999 04 1 IBM 0.263567 0.072000 0.646882 0.62781955 0.55597579 0.74323810 0.89597834 164117.01575000 188009.01575000 81667.00000000 46320.00000000 21708.00000000 9164.00000000 6328.00000000 5768.00000000 26781.00000000 5200.00000000 4611.00000000 19631.00000000 24109.00000000 13905.00000000 6252.00000000 3125.00000000 13545.00000000 66667.00000000 938.68100000
199905 00606601 1999 05 1 IBM 0.032292 -0.018706 0.551481 0.71672228 0.70022455 0.76368441 0.86811098 193688.17056250 217580.17056250 81667.00000000 46320.00000000 21708.00000000 9164.00000000 6328.00000000 5768.00000000 26781.00000000 5200.00000000 4611.00000000 19631.00000000 24109.00000000 13905.00000000 6252.00000000 3125.00000000 13545.00000000 66667.00000000 938.68100000
199906 00606601 1999 06 1 IBM -0.051232 -0.021956 0.478781 0.76777939 0.81407678 0.80414661 0.85730212 210520.97600000 235404.97600000 84366.00000000 47990.00000000 21928.00000000 9752.00000000 6762.00000000 5356.00000000 24248.00000000 5241.00000000 4956.00000000 18866.00000000 23084.00000000 13708.00000000 16791.00000000 2782.00000000 0.00000000 63445.00000000 1839.62000000
199907 00606601 1999 07 1 IBM -0.126151 -0.049342 0.438933 0.69022556 0.82063976 0.77378190 0.84237222 234567.55300000 259451.55300000 84366.00000000 47990.00000000 21928.00000000 9752.00000000 6762.00000000 5356.00000000 24248.00000000 5241.00000000 4956.00000000 18866.00000000 23084.00000000 13708.00000000 16791.00000000 2782.00000000 0.00000000 63445.00000000 1839.62000000
199908 00606601 1999 08 1 IBM 0.056003 0.013043 0.542035 0.43664573 0.73180795 0.78144172 0.80504854 228102.19975000 252986.19975000 84366.00000000 47990.00000000 21928.00000000 9752.00000000 6762.00000000 5356.00000000 24248.00000000 5241.00000000 4956.00000000 18866.00000000 23084.00000000 13708.00000000 16791.00000000 2782.00000000 0.00000000 63445.00000000 1839.62000000
199909 00606601 1999 09 1 IBM -0.092743 0.025104 0.404956 0.58394970 0.63148009 0.78265896 0.78405968 225344.77312500 247393.77312500 87448.00000000 48600.00000000 21035.00000000 11723.00000000 7701.00000000 7241.00000000 26026.00000000 5039.00000000 5146.00000000 17253.00000000 22642.00000000 14713.00000000 17851.00000000 3397.00000000 0.00000000 64189.00000000 1825.36100000
199910 00606601 1999 10 1 IBM -0.182258 0.027382 0.344070 0.45750916 0.48611111 0.74559387 0.71623731 218899.89000000 240948.89000000 87448.00000000 48600.00000000 21035.00000000 11723.00000000 7701.00000000 7241.00000000 26026.00000000 5039.00000000 5146.00000000 17253.00000000 22642.00000000 14713.00000000 17851.00000000 3397.00000000 0.00000000 64189.00000000 1825.36100000
199911 00606601 1999 11 1 IBM -0.042701 -0.011821 0.475849 0.08452830 0.20948767 0.43309580 0.55578093 177743.09250000 199792.09250000 87448.00000000 48600.00000000 21035.00000000 11723.00000000 7701.00000000 7241.00000000 26026.00000000 5039.00000000 5146.00000000 17253.00000000 22642.00000000 14713.00000000 17851.00000000 3397.00000000 0.00000000 64189.00000000 1825.36100000
199912 00606601 1999 12 1 IBM -0.171330 -0.021845 0.406010 0.51430668 0.19065282 0.35778036 0.57736905 186449.33812500 208498.33812500 87448.00000000 48600.00000000 21035.00000000 11723.00000000 7701.00000000 7241.00000000 26026.00000000 5039.00000000 5146.00000000 17253.00000000 22642.00000000 14713.00000000 17851.00000000 3397.00000000 0.00000000 64189.00000000 1825.36100000
200001 00606601 2000 01 1 IBM 0.043183 -0.034884 0.560276 0.48943918 0.21157390 0.29749518 0.53800000 196613.40650000 218737.40650000 88497.00000000 49403.00000000 20622.00000000 12233.00000000 7969.00000000 6026.00000000 26811.00000000 5130.00000000 4910.00000000 17463.00000000 25035.00000000 14096.00000000 19904.00000000 3778.00000000 0.00000000 65307.00000000 1819.58600000
200002 00606601 2000 02 1 IBM -0.104620 -0.060636 0.472893 0.66515045 0.55496265 0.38290788 0.53203883 204587.29900000 226711.29900000 88497.00000000 49403.00000000 20622.00000000 12233.00000000 7969.00000000 6026.00000000 26811.00000000 5130.00000000 4910.00000000 17463.00000000 25035.00000000 14096.00000000 19904.00000000 3778.00000000 0.00000000 65307.00000000 1819.58600000
200003 00606601 2000 03 1 IBM -0.059359 -0.190000 0.569184 0.24279007 0.43376359 0.28085106 0.38028169 187272.56100000 209396.56100000 88497.00000000 49403.00000000 20622.00000000 12233.00000000 7969.00000000 6026.00000000 26811.00000000 5130.00000000 4910.00000000 17463.00000000 25035.00000000 14096.00000000 19904.00000000 3778.00000000 0.00000000 65307.00000000 1819.58600000
200004 00606601 2000 04 1 IBM -0.019460 -0.140928 0.571233 0.73725895 0.57601116 0.34787350 0.39194835 215067.27200000 237191.27200000 88497.00000000 49403.00000000 20622.00000000 12233.00000000 7969.00000000 6026.00000000 26811.00000000 5130.00000000 4910.00000000 17463.00000000 25035.00000000 14096.00000000 19904.00000000 3778.00000000 0.00000000 65307.00000000 1819.58600000
200005 00606601 2000 05 1 IBM 0.008862 -0.040040 0.529975 0.47577485 0.45461174 0.53583490 0.36029699 198940.08400000 221710.08400000 87548.00000000 49460.00000000 21854.00000000 10075.00000000 7712.00000000 5831.00000000 27618.00000000 4868.00000000 4838.00000000 17590.00000000 26750.00000000 14230.00000000 6400.00000000 4792.00000000 14156.00000000 66984.00000000 1807.68650000
200006 00606601 2000 06 1 IBM 0.057583 0.016552 0.529605 0.51081378 0.61100711 0.52015355 0.30840000 192505.87287500 217285.87287500 86579.00000000 48907.00000000 21614.00000000 10068.00000000 7761.00000000 3606.00000000 25320.00000000 5070.00000000 5143.00000000 16959.00000000 26666.00000000 13844.00000000 17885.00000000 3882.00000000 0.00000000 63246.00000000 1802.18675000
200007 00606601 2000 07 1 IBM -0.034985 -0.071230 0.520833 0.43094122 0.45345016 0.51470588 0.32522558 196427.70381250 221207.70381250 86579.00000000 48907.00000000 21614.00000000 10068.00000000 7761.00000000 3606.00000000 25320.00000000 5070.00000000 5143.00000000 16959.00000000 26666.00000000 13844.00000000 17885.00000000 3882.00000000 0.00000000 63246.00000000 1802.18675000
200008 00606601 2000 08 1 IBM -0.105421 -0.067688 0.473172 0.62567812 0.51592823 0.48042569 0.54309672 201582.11018750 226362.11018750 86579.00000000 48907.00000000 21614.00000000 10068.00000000 7761.00000000 3606.00000000 25320.00000000 5070.00000000 5143.00000000 16959.00000000 26666.00000000 13844.00000000 17885.00000000 3882.00000000 0.00000000 63246.00000000 1802.18675000
200009 00606601 2000 09 1 IBM -0.301430 -0.290735 0.492665 0.72458544 0.65555148 0.74338624 0.60876309 232413.06000000 258573.06000000 86325.00000000 50188.00000000 21001.00000000 10400.00000000 7311.00000000 3261.00000000 26201.00000000 4759.00000000 5216.00000000 16634.00000000 26878.00000000 12315.00000000 17857.00000000 3690.00000000 0.00000000 63775.00000000 1790.09050000
200010 00606601 2000 10 1 IBM -0.034233 -0.198643 0.609809 0.25550343 0.52774695 0.48596358 0.51465416 198079.31250000 224239.31250000 86325.00000000 50188.00000000 21001.00000000 10400.00000000 7311.00000000 3261.00000000 26201.00000000 4759.00000000 5216.00000000 16634.00000000 26878.00000000 12315.00000000 17857.00000000 3690.00000000 0.00000000 63775.00000000 1790.09050000
200011 00606601 2000 11 1 IBM 0.181216 -0.102199 0.713183 0.30150943 0.30328820 0.36295121 0.35523614 173429.44250000 199589.44250000 86325.00000000 50188.00000000 21001.00000000 10400.00000000 7311.00000000 3261.00000000 26201.00000000 4759.00000000 5216.00000000 16634.00000000 26878.00000000 12315.00000000 17857.00000000 3690.00000000 0.00000000 63775.00000000 1790.09050000
